epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,750000.0,2432.0,7320.0,750000.0,308.38815,28.125,40.458332,0.10947016,0.0007,,0.01,2.3564343,
0.0,760000.0,2470.0,7420.0,760000.0,307.69232,50.0,40.58388,0.20840028,0.0007,,0.01,2.530288,
0.0,770000.0,2506.0,7515.0,770000.0,307.26257,37.5,40.54383,0.05661364,0.0007,,0.01,2.7591264,
0.0,780000.0,2542.0,7615.0,780000.0,306.845,31.25,40.42468,0.053803746,0.0007,,0.01,2.7738795,
0.0,790000.0,2579.0,7710.0,790000.0,306.32028,31.25,40.308544,0.22691137,0.0007,,0.01,2.721209,
0.0,800000.0,2616.0,7810.0,800000.0,305.8104,6.25,39.882812,-0.009242578,0.0007,,0.01,2.4479785,
0.0,810000.0,2653.0,7910.0,810000.0,305.31473,18.75,39.621914,0.10581827,0.0007,,0.01,1.9879272,
0.0,820000.0,2689.0,8005.0,820000.0,304.94608,37.5,39.596035,-0.10892136,0.0007,,0.01,2.5580974,
0.0,830000.0,2727.0,8105.0,830000.0,304.36377,118.75,40.549698,-0.068812944,0.0007,,0.01,2.5912614,
0.0,840000.0,2764.0,8200.0,840000.0,303.90738,12.5,40.215775,-0.022398071,0.0007,,0.01,2.8316455,
0.0,850000.0,2801.0,8300.0,850000.0,303.46304,0.0,39.742645,-0.0027545406,0.0007,,0.01,2.856804,
0.0,860000.0,2838.0,8395.0,860000.0,303.0303,6.25,39.3532,-0.021909624,0.0007,,0.01,2.8709588,
0.0,870000.0,2876.0,8495.0,870000.0,302.50348,15.625,39.08046,-0.042750724,0.0007,,0.01,2.8560393,
0.0,880000.0,2912.0,8590.0,880000.0,302.1978,50.0,39.204544,-0.034178626,0.0007,,0.01,2.8544695,
0.0,890000.0,2950.0,8690.0,890000.0,301.69492,59.375,39.43118,-0.012324316,0.0007,,0.01,2.8626604,
0.0,900000.0,2987.0,8785.0,900000.0,301.30566,78.125,39.86111,-0.033204176,0.0007,,0.01,2.851784,
0.0,910000.0,3023.0,8885.0,910000.0,301.02548,50.0,39.972527,-0.02676237,0.0007,,0.01,2.8550534,
0.0,920000.0,3060.0,8980.0,920000.0,300.6536,34.375,39.911686,-0.00843802,0.0007,,0.01,2.8610487,
0.0,930000.0,3097.0,9080.0,930000.0,300.29062,21.875,39.717743,-0.037646644,0.0007,,0.01,2.8711014,
0.0,940000.0,3134.0,9175.0,940000.0,299.9362,53.125,39.86037,-0.053608183,0.0007,,0.01,2.8654695,
0.0,950000.0,3172.0,9275.0,950000.0,299.49557,96.875,40.460526,0.063335516,0.0007,,0.01,2.6079743,
